Unnamed: 0,text,rating,category,product_name,product_id,sold,shop_id,product_url,text_clean,sentiment
8589,bagus dan berfungsi baik,4,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,bagus dan berfungsi baik,positif
8590,Nice job....👍👍👍,5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,nice job....,positif
8591,Puas barang berfungsi dengan baik dengan harga yang murah,5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,puas barang berfungsi dengan baik dengan harga yang murah,positif
8592,Pas sesuai pesanan packing bagus,5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,pas sesuai pesanan packing bagus,positif
8593,"Pengiriman cepat, packing rapi, sip",4,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,"pengiriman cepat, packing rapi, sip",positif
8594,Barang sesuai.. pengiriman cepat.. mantappppp,5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,barang sesuai.. pengiriman cepat.. mantappppp,positif
8595,Sebanding dengan harga. Worth the money.,5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,sebanding dengan harga. worth the money.,positif
8596,"produknya sesuai yg di tampilkan, pengirimannya juga sesuai yg di kira, thumbs up ! wkwk",4,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,"produknya sesuai yang di tampilkan, pengirimannya juga sesuai yang di kira, thumbs up ! wkwk",positif
8597,Mantaaaaapppp lahhhhhh,5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,mantaaaaapppp lahhhhhh,positif
8598,Barang sesuai deskripsi....,5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,barang sesuai deskripsi....,positif
8599,So far good so far good sooooo,5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,so far good so far good sooooo,positif
8600,Sesuai dgn gambar dan sampai cepat,4,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,sesuai dengan gambar dan sampai cepat,positif
8601,barang sudah diterima dan berfungsi dengan baik,5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,barang sudah diterima dan berfungsi dengan baik,positif
8602,"Harga terbaik di kelasnya. Proses kirim cepat. Hasil gilingan, sedikit kurang konsisten. Kalau buat belajar grinding sendiri, sudah mantap ini",4,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,"harga terbaik di kelasnya. proses kirim cepat. hasil gilingan, sedikit kurang konsisten. kalau buat belajar grinding sendiri, sudah mantap ini",positif
8603,Barang sesuai deskripsi &amp; cepat diproses.,5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,barang sesuai deskripsi amp cepat diproses.,positif
8604,"Packing rapih,  pelayanan memuaskan",5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,"packing rapih, pelayanan memuaskan",positif
8605,Goood.........................,4,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,goood.........................,positif
8606,Mantap gan barang cepat sampai,5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,mantap gan barang cepat sampai,positif
8607,"Mantap fast response, maaf baru kasih ulasan.",5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,"mantap fast response, maaf baru kasih ulasan.",positif
8608,"Lumayan, sesuai dengan harga, pengiriman agak slow.",4,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,"lumayan, sesuai dengan harga, pengiriman agak slow.",positif
8609,"Barang sdh mendarat dgn slmt, sedikit kecewa sih, ordernya merk firlan dikirimnya merk fleco..",4,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,"barang sudah mendarat dengan slmt, sedikit kecewa sih, ordernya merk firlan dikirimnya merk fleco..",positif
8610,Sesuai pesanan..............tq,4,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,sesuai pesanan..............tq,positif
8611,Murah murah murah murah,5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,murah murah murah murah,positif
8612,"Fast respon, paket cakep",5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,"fast respon, paket cakep",positif
8613,Pengiriman &amp; respon cepat. Produk berkualitas. Packing aman.,5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,pengiriman amp respon cepat. produk berkualitas. packing aman.,positif
8614,Mantab.........................,4,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,mantab.........................,positif
8615,"pesanan sesuai, fast respond",5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,"pesanan sesuai, fast respond",positif
8616,"Produk sesuai, kualitas sebanding harga",4,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,"produk sesuai, kualitas sebanding harga",positif
8617,"Barang sesuai, dan berfungsi dengan baik.. Good job, gan..",4,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,"barang sesuai, dan berfungsi dengan baik.. good job, gan..",positif
8618,Super mantappppppppp.respon cepattttt,5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,super mantappppppppp.respon cepattttt,positif
8619,Proses dan pengiriman sangat cepat thanks bos,5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,proses dan pengiriman sangat cepat thanks bos,positif
8620,Good................,4,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,good................,positif
8621,"Barang sesuai,  packing rapi..",5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,"barang sesuai, packing rapi..",positif
8622,Respond cepat barang sesuai..,5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,respond cepat barang sesuai..,positif
8623,"Hand coffee grinder sudah sampai tadi malam dengan selamat tanpa ada cacat sedikitpun, packing rapi dan sukses slalu buat Agan tambah rame dagangannya.",5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,"hand coffee grinder sudah sampai tadi malam dengan selamat tanpa ada cacat sedikitpun, packing rapi dan sukses slalu buat agan tambah rame dagangannya.",positif
8624,barang sesuai deskripsi &amp; berfungsi dengan baik,5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,barang sesuai deskripsi amp berfungsi dengan baik,positif
8625,Terimakasih............,4,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,terimakasih............,positif
8626,"Alhamdulillah sampainya cepat. Mantap. Semoga bagus ketika dicoba, kopinya belum datang dari lapak lain.",5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,"alhamdulillah sampainya cepat. mantap. semoga bagus ketika dicoba, kopinya belum datang dari lapak lain.",positif
8627,"barang udah sampe packing mantap !! 
cuman di chat lama bales, 

terimakasih",4,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,"barang udah sampe packing mantap !! cuman di chat lama bales, terimakasih",positif
8628,Produk sesuai dan harga sangat terjangkau dibanding seller lainnya.,5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,produk sesuai dan harga sangat terjangkau dibanding seller lainnya.,positif
8629,"Pengiriman cepet, produk sesuai, kualitas ok, packing rapi, good value",4,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,"pengiriman cepet, produk sesuai, kualitas ok, packing rapi, good value",positif
8630,Respon cepat sesuai pesanan recommended,5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,respon cepat sesuai pesanan recommended,positif
8631,Oke oke oke barangnya sesuai pesanan,5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,oke oke oke barangnya sesuai pesanan,positif
8632,"Repeat Order yg oke
Fast Response",5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,repeat order yang oke fast response,positif
8633,jos.. barang diterima dengan baik...,5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,jos.. barang diterima dengan baik...,positif
8634,Yeaaaaaaaaa belum tak cobaaaa,4,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,yeaaaaaaaaa belum tak cobaaaa,positif
8635,barang sdh di terima dgn baik,4,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,barang sudah di terima dengan baik,positif
8636,"barang aman, belum di coba semoga awet. makasih responnya fast respon banget.",5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,"barang aman, belum di coba semoga awet. makasih responnya fast respon banget.",positif
8637,"Barang oke, harga pas. Thanks seller...",5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,"barang oke, harga pas. thanks seller...",positif
8638,"Barang sampai cepat, kondisi sangat baik, pelayanan responsif. Puas",5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,"barang sampai cepat, kondisi sangat baik, pelayanan responsif. puas",positif
8639,"Sesuai dengan harga, barang ok.. Agak lama dikit prosesnya tp no prob lah.. Mantap gan tq",4,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,"sesuai dengan harga, barang ok.. agak lama dikit prosesnya tapi no prob lah.. mantap gan tq",positif
8640,Sangat berguna sekali untuk penggemar kopi,4,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,sangat berguna sekali untuk penggemar kopi,positif
8641,"Barang bagus,  pengiriman cepat,  packaging nya aman.  Mantap bet ndan!  
Bakal sering sering belanja disini",5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,"barang bagus, pengiriman cepat, packaging nya aman. mantap bet ndan! bakal sering sering belanja disini",positif
8642,Cukup ok lah utk saya yg newbie giling kopi manual.,4,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,cukup ok lah utk saya yang newbie giling kopi manual.,positif
8643,"Udah terima.... belum dicoba....
Mudah2an bagus dan awet..............",4,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,udah terima.... belum dicoba.... mudah2an bagus dan awet..............,positif
8644,Unit sdh diterima dengan baik dan mulus. Terimakasih untuk kerjasamanya.,5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,unit sudah diterima dengan baik dan mulus. terimakasih untuk kerjasamanya.,positif
8645,Barang sesuai pesanan..........,5,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,270494624,712,113813,https://www.tokopedia.com/handphonetiam/ec071-hand-coffee-grinder-manual-coffee-grinder-penggiling-kopi,barang sesuai pesanan..........,positif
8646,"gan barang sudah saya terima gan maksih,,,,",4,handphone,&#40;DB018&#41; Cool Cold Universal Laptop Vacum Cooler Kipas Pendingin Laptop,272345103,8,113813,https://www.tokopedia.com/handphonetiam/db018-cool-cold-universal-laptop-vacum-cooler-kipas-pendingin-laptop,"gan barang sudah saya terima gan maksih,,,,",positif
8648,"Tombol nya mudah kendor,  mungkin karena per nya yg kurang bagus, packing rapih dan aman",4,handphone,&#40;DB019&#41; GAMEPAD Gaming Moba / Joystick Holder Controller Gamepad MOBA,272689200,218,113813,https://www.tokopedia.com/handphonetiam/db019-gamepad-gaming-moba-joystick-holder-controller-gamepad-moba,"tombol nya mudah kendor, mungkin karena per nya yang kurang bagus, packing rapih dan aman",positif
8650,Mantap gan barang termurah kualitas tidak kalah,5,handphone,&#40;DB019&#41; GAMEPAD Gaming Moba / Joystick Holder Controller Gamepad MOBA,272689200,218,113813,https://www.tokopedia.com/handphonetiam/db019-gamepad-gaming-moba-joystick-holder-controller-gamepad-moba,mantap gan barang termurah kualitas tidak kalah,positif
8652,Barang bagus. Respon penjualnya baik. Pengiriman lumayan lah karena jaraknya jauh..,4,handphone,&#40;DB019&#41; GAMEPAD Gaming Moba / Joystick Holder Controller Gamepad MOBA,272689200,218,113813,https://www.tokopedia.com/handphonetiam/db019-gamepad-gaming-moba-joystick-holder-controller-gamepad-moba,barang bagus. respon penjualnya baik. pengiriman lumayan lah karena jaraknya jauh..,positif
8653,Trims gan paket sudah diterima dan berfungsi sangat baik. Garip pas dan kokoh plus ada stand nya lagi. Mantap.,5,handphone,&#40;DB019&#41; GAMEPAD Gaming Moba / Joystick Holder Controller Gamepad MOBA,272689200,218,113813,https://www.tokopedia.com/handphonetiam/db019-gamepad-gaming-moba-joystick-holder-controller-gamepad-moba,terima kasih gan paket sudah diterima dan berfungsi sangat baik. garip pas dan kokoh plus ada stand nya lagi. mantap.,positif
8654,"invoice ONGKIR gampade 9pcs 2,25kg,, tapi aktual timbangan ternyata hanya 0,8kg (8ons) / dibulatkan hanya 1kg.. 😭😭
Mohon d Cek Beratnya dulu sebelum Deal  Transaksi sama pembeli.. biar  pembeli tidak membuang duit sia*. 😭😭",1,handphone,&#40;DB019&#41; GAMEPAD Gaming Moba / Joystick Holder Controller Gamepad MOBA,272689200,218,113813,https://www.tokopedia.com/handphonetiam/db019-gamepad-gaming-moba-joystick-holder-controller-gamepad-moba,"invoice ongkir gampade 9pcs ,25kg,, tapi aktual timbangan ternyata hanya ,8kg 8ons dibulatkan hanya 1kg.. mohon d cek beratnya dulu sebelum deal transaksi sama pembeli.. biar pembeli tidak membuang duit sia .",negatif
8655,Barang sesuai deskripsi...thanks ya...,5,handphone,&#40;DB019&#41; GAMEPAD Gaming Moba / Joystick Holder Controller Gamepad MOBA,272689200,218,113813,https://www.tokopedia.com/handphonetiam/db019-gamepad-gaming-moba-joystick-holder-controller-gamepad-moba,barang sesuai deskripsi...thanks ya...,positif
8656,Oke sudah terima barangnya...................,4,handphone,&#40;DB019&#41; GAMEPAD Gaming Moba / Joystick Holder Controller Gamepad MOBA,272689200,218,113813,https://www.tokopedia.com/handphonetiam/db019-gamepad-gaming-moba-joystick-holder-controller-gamepad-moba,oke sudah terima barangnya...................,positif
8657,Joystiknya agak kendor gan,3,handphone,&#40;DB019&#41; GAMEPAD Gaming Moba / Joystick Holder Controller Gamepad MOBA,272689200,218,113813,https://www.tokopedia.com/handphonetiam/db019-gamepad-gaming-moba-joystick-holder-controller-gamepad-moba,joystiknya agak kendor gan,netral
8658,Baran sudah sampai sesuai pesanan...thanks ya gan....,5,handphone,&#40;DB019&#41; GAMEPAD Gaming Moba / Joystick Holder Controller Gamepad MOBA,272689200,218,113813,https://www.tokopedia.com/handphonetiam/db019-gamepad-gaming-moba-joystick-holder-controller-gamepad-moba,baran sudah sampai sesuai pesanan...thanks ya gan....,positif
8659,"Order saturday but sent in monday... :\
But it&#39;s okay",4,handphone,&#40;DB019&#41; GAMEPAD Gaming Moba / Joystick Holder Controller Gamepad MOBA,272689200,218,113813,https://www.tokopedia.com/handphonetiam/db019-gamepad-gaming-moba-joystick-holder-controller-gamepad-moba,order saturday but sent in monday... but it s okay,positif
8660,sesuai dengan deskripsi....sellernya fast respon n lansung dikirim...,5,handphone,&#40;DB019&#41; GAMEPAD Gaming Moba / Joystick Holder Controller Gamepad MOBA,272689200,218,113813,https://www.tokopedia.com/handphonetiam/db019-gamepad-gaming-moba-joystick-holder-controller-gamepad-moba,sesuai dengan deskripsi....sellernya fast respon n lansung dikirim...,positif
8661,Barang bagus tapi ko hitam g putih ..g pa2 lah yg penting barang bagus,5,handphone,&#40;DB019&#41; GAMEPAD Gaming Moba / Joystick Holder Controller Gamepad MOBA,272689200,218,113813,https://www.tokopedia.com/handphonetiam/db019-gamepad-gaming-moba-joystick-holder-controller-gamepad-moba,barang bagus tapi ko hitam g putih ..g pa2 lah yang penting barang bagus,positif
8662,Gooooooodddddddddddddddd,5,handphone,&#40;DB019&#41; GAMEPAD Gaming Moba / Joystick Holder Controller Gamepad MOBA,272689200,218,113813,https://www.tokopedia.com/handphonetiam/db019-gamepad-gaming-moba-joystick-holder-controller-gamepad-moba,gooooooodddddddddddddddd,positif
8663,barang bagus mantappop banget,4,handphone,&#40;DB019&#41; GAMEPAD Gaming Moba / Joystick Holder Controller Gamepad MOBA,272689200,218,113813,https://www.tokopedia.com/handphonetiam/db019-gamepad-gaming-moba-joystick-holder-controller-gamepad-moba,barang bagus mantappop banget,positif
8665,Sesuai bintang fshshsjabahjakavsvshshbssbsbshsbsb,5,handphone,&#40;DB019&#41; GAMEPAD Gaming Moba / Joystick Holder Controller Gamepad MOBA,272689200,218,113813,https://www.tokopedia.com/handphonetiam/db019-gamepad-gaming-moba-joystick-holder-controller-gamepad-moba,sesuai bintang fshshsjabahjakavsvshshbssbsbshsbsb,positif
8666,Kualitas ok..namun masih kendala di penggunaanya..masih kaku,5,handphone,&#40;DB019&#41; GAMEPAD Gaming Moba / Joystick Holder Controller Gamepad MOBA,272689200,218,113813,https://www.tokopedia.com/handphonetiam/db019-gamepad-gaming-moba-joystick-holder-controller-gamepad-moba,kualitas ok..namun masih kendala di penggunaanya..masih kaku,positif
8667,mantav...  enakkk d pake ngegame..,5,handphone,&#40;DB019&#41; GAMEPAD Gaming Moba / Joystick Holder Controller Gamepad MOBA,272689200,218,113813,https://www.tokopedia.com/handphonetiam/db019-gamepad-gaming-moba-joystick-holder-controller-gamepad-moba,mantav... enakkk d pake ngegame..,positif
8668,Mantap...sesuai order...barang ok...main jd lebih asik...thx,5,handphone,&#40;DB019&#41; GAMEPAD Gaming Moba / Joystick Holder Controller Gamepad MOBA,272689200,218,113813,https://www.tokopedia.com/handphonetiam/db019-gamepad-gaming-moba-joystick-holder-controller-gamepad-moba,mantap...sesuai order...barang ok...main jd lebih asik...thx,positif
8669,Barang Sesuai pesanan. Response cepat,5,handphone,&#40;DB019&#41; GAMEPAD Gaming Moba / Joystick Holder Controller Gamepad MOBA,272689200,218,113813,https://www.tokopedia.com/handphonetiam/db019-gamepad-gaming-moba-joystick-holder-controller-gamepad-moba,barang sesuai pesanan. response cepat,positif
8670,Puas dan rekomended seler bgt deh,5,handphone,&#40;DB019&#41; GAMEPAD Gaming Moba / Joystick Holder Controller Gamepad MOBA,272689200,218,113813,https://www.tokopedia.com/handphonetiam/db019-gamepad-gaming-moba-joystick-holder-controller-gamepad-moba,puas dan rekomended seler banget deh,positif
8671,Good job gan. Memuaskan :),4,handphone,&#40;DB019&#41; GAMEPAD Gaming Moba / Joystick Holder Controller Gamepad MOBA,272689200,218,113813,https://www.tokopedia.com/handphonetiam/db019-gamepad-gaming-moba-joystick-holder-controller-gamepad-moba,good job gan. memuaskan,positif
8672,"Barang lumayan kokoh, mntap pkoknya",5,handphone,&#40;DB019&#41; GAMEPAD Gaming Moba / Joystick Holder Controller Gamepad MOBA,272689200,218,113813,https://www.tokopedia.com/handphonetiam/db019-gamepad-gaming-moba-joystick-holder-controller-gamepad-moba,"barang lumayan kokoh, mntap pkoknya",positif
8673,Pembelian kloter kedua. Sayang cuma bisa 5 sekali kirim.,5,handphone,&#40;DB019&#41; GAMEPAD Gaming Moba / Joystick Holder Controller Gamepad MOBA,272689200,218,113813,https://www.tokopedia.com/handphonetiam/db019-gamepad-gaming-moba-joystick-holder-controller-gamepad-moba,pembelian kloter kedua. sayang cuma bisa sekali kirim.,positif
